event, ALock, AThread
end, , 2084559714
begin, , 2003463579
acquire, 542980314, 2003463579
acquire, 542980314, 2003463579
acquire, 542980314, 2003463579
acquire, 542980314, 2003463579
acquire, 542980314, 2003463579
Sum is :3
release, 542980314, 2003463579
release, 542980314, 2003463579
release, 542980314, 2003463579
release, 542980314, 2003463579
release, 542980314, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#44 is accuqired and released equivalent times
end, , 2003463579
begin, , 1766911337
acquire, 1842853283, 1766911337
acquire, 1842853283, 1766911337
acquire, 1842853283, 1766911337
acquire, 1842853283, 1766911337
acquire, 1842853283, 1766911337
Sum is :1035
release, 1842853283, 1766911337
release, 1842853283, 1766911337
release, 1842853283, 1766911337
release, 1842853283, 1766911337
release, 1842853283, 1766911337
Thread Thread_I#9#45 SUCCEEDED:Lock Lock_I#9#45 is accuqired and released equivalent times
end, , 1766911337
begin, , 1058876963
acquire, 1842853283, 1058876963
acquire, 1842853283, 1058876963
acquire, 1842853283, 1058876963
acquire, 1842853283, 1058876963
acquire, 1842853283, 1058876963
Sum is :0
release, 1842853283, 1058876963
release, 1842853283, 1058876963
release, 1842853283, 1058876963
release, 1842853283, 1058876963
release, 1842853283, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#45 is accuqired and released equivalent times
end, , 1058876963
begin, , 1865516976
acquire, 644082020, 1865516976
acquire, 644082020, 1865516976
acquire, 644082020, 1865516976
acquire, 644082020, 1865516976
acquire, 644082020, 1865516976
Sum is :1081
release, 644082020, 1865516976
release, 644082020, 1865516976
release, 644082020, 1865516976
release, 644082020, 1865516976
release, 644082020, 1865516976
Thread Thread_I#9#46 SUCCEEDED:Lock Lock_I#9#46 is accuqired and released equivalent times
end, , 1865516976
begin, , 1204296383
acquire, 644082020, 1204296383
acquire, 644082020, 1204296383
acquire, 644082020, 1204296383
acquire, 644082020, 1204296383
acquire, 644082020, 1204296383
Sum is :1
release, 644082020, 1204296383
release, 644082020, 1204296383
release, 644082020, 1204296383
release, 644082020, 1204296383
release, 644082020, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#46 is accuqired and released equivalent times
end, , 1204296383
begin, , 1219916644
acquire, 412925308, 1219916644
acquire, 412925308, 1219916644
acquire, 412925308, 1219916644
acquire, 412925308, 1219916644
acquire, 412925308, 1219916644
Sum is :1128
release, 412925308, 1219916644
release, 412925308, 1219916644
release, 412925308, 1219916644
release, 412925308, 1219916644
release, 412925308, 1219916644
Thread Thread_I#9#47 SUCCEEDED:Lock Lock_I#9#47 is accuqired and released equivalent times
end, , 1219916644
begin, , 2003463579
acquire, 412925308, 2003463579
acquire, 412925308, 2003463579
acquire, 412925308, 2003463579
acquire, 412925308, 2003463579
acquire, 412925308, 2003463579
Sum is :3
release, 412925308, 2003463579
release, 412925308, 2003463579
release, 412925308, 2003463579
release, 412925308, 2003463579
release, 412925308, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#47 is accuqired and released equivalent times
end, , 2003463579
begin, , 2079565272
acquire, 1122130699, 2079565272
acquire, 1122130699, 2079565272
acquire, 1122130699, 2079565272
acquire, 1122130699, 2079565272
acquire, 1122130699, 2079565272
Sum is :1176
release, 1122130699, 2079565272
release, 1122130699, 2079565272
release, 1122130699, 2079565272
release, 1122130699, 2079565272
release, 1122130699, 2079565272
Thread Thread_I#9#48 SUCCEEDED:Lock Lock_I#9#48 is accuqired and released equivalent times
end, , 2079565272
begin, , 1058876963
acquire, 1122130699, 1058876963
acquire, 1122130699, 1058876963
acquire, 1122130699, 1058876963
acquire, 1122130699, 1058876963
acquire, 1122130699, 1058876963
Sum is :0
release, 1122130699, 1058876963
release, 1122130699, 1058876963
release, 1122130699, 1058876963
release, 1122130699, 1058876963
release, 1122130699, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#48 is accuqired and released equivalent times
end, , 1058876963
begin, , 968113504
acquire, 1153302647, 968113504
acquire, 1153302647, 968113504
acquire, 1153302647, 968113504
acquire, 1153302647, 968113504
acquire, 1153302647, 968113504
Sum is :1225
release, 1153302647, 968113504
release, 1153302647, 968113504
release, 1153302647, 968113504
release, 1153302647, 968113504
release, 1153302647, 968113504
Thread Thread_I#9#49 SUCCEEDED:Lock Lock_I#9#49 is accuqired and released equivalent times
end, , 968113504
begin, , 1204296383
acquire, 1153302647, 1204296383
acquire, 1153302647, 1204296383
acquire, 1153302647, 1204296383
acquire, 1153302647, 1204296383
acquire, 1153302647, 1204296383
Sum is :1
release, 1153302647, 1204296383
release, 1153302647, 1204296383
release, 1153302647, 1204296383
release, 1153302647, 1204296383
release, 1153302647, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#49 is accuqired and released equivalent times
end, , 1204296383
begin, , 570794077
acquire, 1928301845, 570794077
acquire, 1928301845, 570794077
acquire, 1928301845, 570794077
acquire, 1928301845, 570794077
acquire, 1928301845, 570794077
Sum is :1275
release, 1928301845, 570794077
release, 1928301845, 570794077
release, 1928301845, 570794077
release, 1928301845, 570794077
release, 1928301845, 570794077
Thread Thread_I#9#50 SUCCEEDED:Lock Lock_I#9#50 is accuqired and released equivalent times
end, , 570794077
begin, , 2003463579
acquire, 1928301845, 2003463579
acquire, 1928301845, 2003463579
acquire, 1928301845, 2003463579
acquire, 1928301845, 2003463579
acquire, 1928301845, 2003463579
Sum is :3
release, 1928301845, 2003463579
release, 1928301845, 2003463579
release, 1928301845, 2003463579
release, 1928301845, 2003463579
release, 1928301845, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#50 is accuqired and released equivalent times
end, , 2003463579
begin, , 1789452565
acquire, 1579280783, 1789452565
acquire, 1579280783, 1789452565
acquire, 1579280783, 1789452565
acquire, 1579280783, 1789452565
acquire, 1579280783, 1789452565
Sum is :1326
release, 1579280783, 1789452565
release, 1579280783, 1789452565
release, 1579280783, 1789452565
release, 1579280783, 1789452565
release, 1579280783, 1789452565
Thread Thread_I#9#51 SUCCEEDED:Lock Lock_I#9#51 is accuqired and released equivalent times
end, , 1789452565
begin, , 1058876963
acquire, 1579280783, 1058876963
acquire, 1579280783, 1058876963
acquire, 1579280783, 1058876963
acquire, 1579280783, 1058876963
acquire, 1579280783, 1058876963
Sum is :0
release, 1579280783, 1058876963
release, 1579280783, 1058876963
release, 1579280783, 1058876963
release, 1579280783, 1058876963
release, 1579280783, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#51 is accuqired and released equivalent times
end, , 1058876963
begin, , 1370074462
acquire, 1595938139, 1370074462
acquire, 1595938139, 1370074462
acquire, 1595938139, 1370074462
acquire, 1595938139, 1370074462
acquire, 1595938139, 1370074462
Sum is :1378
release, 1595938139, 1370074462
release, 1595938139, 1370074462
release, 1595938139, 1370074462
release, 1595938139, 1370074462
release, 1595938139, 1370074462
Thread Thread_I#9#52 SUCCEEDED:Lock Lock_I#9#52 is accuqired and released equivalent times
end, , 1370074462
begin, , 1204296383
acquire, 1595938139, 1204296383
acquire, 1595938139, 1204296383
acquire, 1595938139, 1204296383
acquire, 1595938139, 1204296383
acquire, 1595938139, 1204296383
Sum is :1
release, 1595938139, 1204296383
release, 1595938139, 1204296383
release, 1595938139, 1204296383
release, 1595938139, 1204296383
release, 1595938139, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#52 is accuqired and released equivalent times
end, , 1204296383
begin, , 1923999715
acquire, 596706728, 1923999715
acquire, 596706728, 1923999715
acquire, 596706728, 1923999715
acquire, 596706728, 1923999715
acquire, 596706728, 1923999715
Sum is :1431
release, 596706728, 1923999715
release, 596706728, 1923999715
release, 596706728, 1923999715
release, 596706728, 1923999715
release, 596706728, 1923999715
Thread Thread_I#9#53 SUCCEEDED:Lock Lock_I#9#53 is accuqired and released equivalent times
end, , 1923999715
begin, , 2003463579
acquire, 596706728, 2003463579
acquire, 596706728, 2003463579
acquire, 596706728, 2003463579
acquire, 596706728, 2003463579
acquire, 596706728, 2003463579
Sum is :3
release, 596706728, 2003463579
release, 596706728, 2003463579
release, 596706728, 2003463579
release, 596706728, 2003463579
release, 596706728, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#53 is accuqired and released equivalent times
end, , 2003463579
begin, , 1070501849
acquire, 1620823990, 1070501849
acquire, 1620823990, 1070501849
acquire, 1620823990, 1070501849
acquire, 1620823990, 1070501849
acquire, 1620823990, 1070501849
Sum is :1485
release, 1620823990, 1070501849
release, 1620823990, 1070501849
release, 1620823990, 1070501849
release, 1620823990, 1070501849
release, 1620823990, 1070501849
Thread Thread_I#9#54 SUCCEEDED:Lock Lock_I#9#54 is accuqired and released equivalent times
end, , 1070501849
begin, , 1058876963
acquire, 1620823990, 1058876963
acquire, 1620823990, 1058876963
acquire, 1620823990, 1058876963
acquire, 1620823990, 1058876963
acquire, 1620823990, 1058876963
Sum is :0
release, 1620823990, 1058876963
release, 1620823990, 1058876963
release, 1620823990, 1058876963
release, 1620823990, 1058876963
release, 1620823990, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#54 is accuqired and released equivalent times
end, , 1058876963
begin, , 2106900153
acquire, 1443055846, 2106900153
acquire, 1443055846, 2106900153
acquire, 1443055846, 2106900153
acquire, 1443055846, 2106900153
acquire, 1443055846, 2106900153
Sum is :1540
release, 1443055846, 2106900153
release, 1443055846, 2106900153
release, 1443055846, 2106900153
release, 1443055846, 2106900153
release, 1443055846, 2106900153
Thread Thread_I#9#55 SUCCEEDED:Lock Lock_I#9#55 is accuqired and released equivalent times
end, , 2106900153
begin, , 1204296383
acquire, 1443055846, 1204296383
acquire, 1443055846, 1204296383
acquire, 1443055846, 1204296383
acquire, 1443055846, 1204296383
acquire, 1443055846, 1204296383
Sum is :1
release, 1443055846, 1204296383
release, 1443055846, 1204296383
release, 1443055846, 1204296383
release, 1443055846, 1204296383
release, 1443055846, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#55 is accuqired and released equivalent times
end, , 1204296383
begin, , 502838712
acquire, 589311950, 502838712
acquire, 589311950, 502838712
acquire, 589311950, 502838712
acquire, 589311950, 502838712
acquire, 589311950, 502838712
Sum is :1596
release, 589311950, 502838712
release, 589311950, 502838712
release, 589311950, 502838712
release, 589311950, 502838712
release, 589311950, 502838712
Thread Thread_I#9#56 SUCCEEDED:Lock Lock_I#9#56 is accuqired and released equivalent times
end, , 502838712
begin, , 2003463579
acquire, 589311950, 2003463579
acquire, 589311950, 2003463579
acquire, 589311950, 2003463579
acquire, 589311950, 2003463579
acquire, 589311950, 2003463579
Sum is :3
release, 589311950, 2003463579
release, 589311950, 2003463579
release, 589311950, 2003463579
release, 589311950, 2003463579
release, 589311950, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#56 is accuqired and released equivalent times
end, , 2003463579
begin, , 2073640037
acquire, 932257672, 2073640037
acquire, 932257672, 2073640037
acquire, 932257672, 2073640037
acquire, 932257672, 2073640037
acquire, 932257672, 2073640037
Sum is :1653
release, 932257672, 2073640037
release, 932257672, 2073640037
release, 932257672, 2073640037
release, 932257672, 2073640037
release, 932257672, 2073640037
Thread Thread_I#9#57 SUCCEEDED:Lock Lock_I#9#57 is accuqired and released equivalent times
end, , 2073640037
begin, , 1058876963
acquire, 932257672, 1058876963
acquire, 932257672, 1058876963
acquire, 932257672, 1058876963
acquire, 932257672, 1058876963
acquire, 932257672, 1058876963
Sum is :0
release, 932257672, 1058876963
release, 932257672, 1058876963
release, 932257672, 1058876963
release, 932257672, 1058876963
release, 932257672, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#57 is accuqired and released equivalent times
end, , 1058876963
begin, , 1864116663
acquire, 1298146757, 1864116663
acquire, 1298146757, 1864116663
acquire, 1298146757, 1864116663
acquire, 1298146757, 1864116663
acquire, 1298146757, 1864116663
Sum is :1711
release, 1298146757, 1864116663
release, 1298146757, 1864116663
release, 1298146757, 1864116663
release, 1298146757, 1864116663
release, 1298146757, 1864116663
Thread Thread_I#9#58 SUCCEEDED:Lock Lock_I#9#58 is accuqired and released equivalent times
end, , 1864116663
begin, , 1204296383
acquire, 1298146757, 1204296383
acquire, 1298146757, 1204296383
acquire, 1298146757, 1204296383
acquire, 1298146757, 1204296383
acquire, 1298146757, 1204296383
Sum is :1
release, 1298146757, 1204296383
release, 1298146757, 1204296383
release, 1298146757, 1204296383
release, 1298146757, 1204296383
release, 1298146757, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#58 is accuqired and released equivalent times
end, , 1204296383
begin, , 2133344792
acquire, 1081769770, 2133344792
acquire, 1081769770, 2133344792
acquire, 1081769770, 2133344792
acquire, 1081769770, 2133344792
acquire, 1081769770, 2133344792
Sum is :1770
release, 1081769770, 2133344792
release, 1081769770, 2133344792
release, 1081769770, 2133344792
release, 1081769770, 2133344792
release, 1081769770, 2133344792
Thread Thread_I#9#59 SUCCEEDED:Lock Lock_I#9#59 is accuqired and released equivalent times
end, , 2133344792
begin, , 2003463579
acquire, 1081769770, 2003463579
acquire, 1081769770, 2003463579
acquire, 1081769770, 2003463579
acquire, 1081769770, 2003463579
acquire, 1081769770, 2003463579
Sum is :3
release, 1081769770, 2003463579
release, 1081769770, 2003463579
release, 1081769770, 2003463579
release, 1081769770, 2003463579
release, 1081769770, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#59 is accuqired and released equivalent times
end, , 2003463579
begin, , 1319483139
acquire, 44559647, 1319483139
acquire, 44559647, 1319483139
acquire, 44559647, 1319483139
acquire, 44559647, 1319483139
acquire, 44559647, 1319483139
Sum is :1830
release, 44559647, 1319483139
release, 44559647, 1319483139
release, 44559647, 1319483139
release, 44559647, 1319483139
release, 44559647, 1319483139
Thread Thread_I#9#60 SUCCEEDED:Lock Lock_I#9#60 is accuqired and released equivalent times
end, , 1319483139
